ID;Gene;ID_uniprot;Specie_ID;Specie;Rank_1;Rank_2;Gene_ID;Transcrit_ID;Total_error;Err_Nter;Err_Interne;Err_Cter;Quality;Gene_length;%GC;Nbr_exon;Exon_length
MYO;HUWE1;A0A087XX07_POEFO;POEFO;Poecilia formosa;Opisthokonta;Metazoa;ENSPFOG00000010355;ENSPFOT00000010325;9;0;9;0;Unconfirmed;38521;42.45%;81;183.56
MYO;HUWE1;M4A8X3_XIPMA;XIPMA;Xiphophorus maculatus;Opisthokonta;Metazoa;ENSXMAG00000010828;ENSXMAT00000010931;9;0;9;0;Unconfirmed;37371;41.87%;82;193.57
MYO;HUWE1;H2UK56_TAKRU;TAKRU;Takifugu rubripes;Opisthokonta;Metazoa;ENSTRUG00000014610;ENSTRUT00000037462;3;0;3;0;Unconfirmed;26695;43.9%;82;159.26
MYO;HUWE1;G3P206_GASAC;GASAC;Gasterosteus aculeatus;Opisthokonta;Metazoa;ENSGACG00000008789;ENSGACT00000011653;5;0;5;0;Unconfirmed;35253;45.18%;85;158.09
MYO;HUWE1;F6XN27_CIOIN;CIOIN;Ciona intestinalis;Opisthokonta;Metazoa;ENSCING00000007623;ENSCINT00000025142;5;0;5;0;Unconfirmed;61634;33.88%;101;129.52
MYO;HUWE1;X2JF73_DROME;DROME;Drosophila melanogaster;Opisthokonta;Metazoa;FBgn0030674;FBtr0340304;0;0;0;0;Confirmed;19308;52.43%;19;874.16
MYO;KBTBD;H2RH57_PANTR;PANTR;Pan troglodytes;Opisthokonta;Metazoa;ENSPTRG00000042018;ENSPTRT00000073538;1;0;1;0;Unconfirmed;1829;70.87%;2;657.0
MYO;KBTBD;G3S6W1_GORGO;GORGO;Gorilla gorilla gorilla;Opisthokonta;Metazoa;ENSGGOG00000023132;ENSGGOT00000025723;1;0;1;0;Unconfirmed;1345;70.28%;2;478.5
MYO;KBTBD;H2NNI1_PONAB;PONAB;Pongo abelii;Opisthokonta;Metazoa;ENSPPYG00000006561;ENSPPYT00000007746;1;1;0;0;Unconfirmed;1257;70.96%;1;1257.0
MYO;KBTBD;A0A0D9SEE3_CHLSB;CHLSB;Chlorocebus sabaeus;Opisthokonta;Metazoa;ENSCSAG00000019737;ENSCSAT00000019827;0;0;0;0;Confirmed;1377;70.88%;1;1377.0
MYO;KBTBD;F6XG13_MACMU;MACMU;Macaca mulatta;Opisthokonta;Metazoa;ENSMMUG00000004028;ENSMMUT00000005710;1;1;0;0;Unconfirmed;1377;70.3%;1;1377.0
MYO;KBTBD;A0A096N366_PAPAN;PAPAN;Papio anubis;Opisthokonta;Metazoa;ENSPANG00000007309;ENSPANT00000000699;0;0;0;0;Confirmed;1377;70.59%;1;1377.0
MYO;KBTBD;F7GUF6_CALJA;CALJA;Callithrix jacchus;Opisthokonta;Metazoa;ENSCJAG00000023428;ENSCJAT00000044413;0;0;0;0;Confirmed;1377;70.23%;1;1377.0
MYO;KBTBD;H0XMD5_OTOGA;OTOGA;Otolemur garnettii;Opisthokonta;Metazoa;ENSOGAG00000032677;ENSOGAT00000029941;0;0;0;0;Confirmed;1377;68.7%;1;1377.0
MYO;KBTBD;KBTBD_MOUSE;MOUSE;Mus musculus;Opisthokonta;Metazoa;ENSMUSG00000054978;ENSMUST00000068307;0;0;0;0;Confirmed;2969;55.44%;1;2969.0
MYO;KBTBD;H0VHD1_CAVPO;CAVPO;Cavia porcellus;Opisthokonta;Metazoa;ENSCPOG00000010647;ENSCPOT00000010744;1;1;0;0;Unconfirmed;1257;69.05%;1;1257.0
MYO;KBTBD;I3NHB5_ICTTR;ICTTR;Ictidomys tridecemlineatus;Opisthokonta;Metazoa;ENSSTOG00000010131;ENSSTOT00000010125;0;0;0;0;Confirmed;1377;66.16%;1;1377.0
MYO;KBTBD;G1U2V4_RABIT;RABIT;Oryctolagus cuniculus;Opisthokonta;Metazoa;ENSOCUG00000022127;ENSOCUT00000024891;2;0;2;0;Unconfirmed;1370;72.19%;4;312.0
MYO;KBTBD;M3Z6V4_MUSPF;MUSPF;Mustela putorius furo;Opisthokonta;Metazoa;ENSMPUG00000019445;ENSMPUT00000019597;0;0;0;0;Confirmed;1380;69.86%;1;1380.0
MYO;KBTBD;M3XAV3_FELCA;FELCA;Felis catus;Opisthokonta;Metazoa;ENSFCAG00000030165;ENSFCAT00000023753;1;1;0;0;Unconfirmed;3813;57.9%;4;344.25
MYO;KBTBD;F1MXY6_BOVIN;BOVIN;Bos taurus;Opisthokonta;Metazoa;ENSBTAG00000017471;ENSBTAT00000023226;0;0;0;0;Confirmed;1377;69.64%;1;1377.0
MYO;KBTBD;W5Q8M2_SHEEP;SHEEP;Ovis aries;Opisthokonta;Metazoa;ENSOARG00000017768;ENSOART00000019332;2;0;2;0;Unconfirmed;1380;69.84%;3;353.0
MYO;KBTBD;G1Q6K4_MYOLU;MYOLU;Myotis lucifugus;Opisthokonta;Metazoa;ENSMLUG00000029350;ENSMLUT00000024677;1;0;1;0;Unconfirmed;1507;70.21%;6;162.5
MYO;KBTBD;F6XYH4_HORSE;HORSE;Equus caballus;Opisthokonta;Metazoa;ENSECAG00000003990;ENSECAT00000003850;2;1;0;1;Unconfirmed;753;68.79%;1;753.0
MYO;KBTBD;G3TX02_LOXAF;LOXAF;Loxodonta africana;Opisthokonta;Metazoa;ENSLAFG00000031048;ENSLAFT00000032787;1;0;1;0;Unconfirmed;1388;68.71%;2;622.5
MYO;KBTBD;F6PUR2_MONDO;MONDO;Monodelphis domestica;Opisthokonta;Metazoa;ENSMODG00000024594;ENSMODT00000036394;0;0;0;0;Confirmed;1386;65.15%;1;1386.0
MYO;KBTBD;F7EY40_ORNAN;ORNAN;Ornithorhynchus anatinus;Opisthokonta;Metazoa;ENSOANG00000007041;ENSOANT00000011210;1;1;0;0;Unconfirmed;399;73.43%;2;171.0
MYO;KBTBD;E1C8M7_CHICK;CHICK;Gallus gallus;Opisthokonta;Metazoa;ENSGALG00000007335;ENSGALT00000011869;0;0;0;0;Confirmed;1383;63.92%;1;1383.0
MYO;KBTBD;U3KLM6_FICAL;FICAL;Ficedula albicollis;Opisthokonta;Metazoa;ENSFALG00000015316;ENSFALT00000015996;0;0;0;0;Confirmed;1380;61.09%;1;1380.0
MYO;KBTBD;K7EY06_PELSI;PELSI;Pelodiscus sinensis;Opisthokonta;Metazoa;ENSPSIG00000000666;ENSPSIT00000000666;0;0;0;0;Confirmed;1335;51.01%;1;1335.0
MYO;KBTBD;H9G966_ANOCA;ANOCA;Anolis carolinensis;Opisthokonta;Metazoa;ENSACAG00000004550;ENSACAT00000004515;0;0;0;0;Confirmed;1483;53.07%;2;690.0
MYO;KBTBD;F6U0R1_XENTR;XENTR;Xenopus tropicalis;Opisthokonta;Metazoa;ENSXETG00000006653;ENSXETT00000014574;1;0;0;1;Unconfirmed;1254;46.73%;1;1254.0
MYO;KBTBD;H3BBQ0_LATCH;LATCH;Latimeria chalumnae;Opisthokonta;Metazoa;ENSLACG00000016995;ENSLACT00000019455;0;0;0;0;Confirmed;1335;43.67%;1;1335.0
MYO;KBTBD;W5NN41_LEPOC;LEPOC;Lepisosteus oculatus;Opisthokonta;Metazoa;ENSLOCG00000017947;ENSLOCT00000022089;0;0;0;0;Confirmed;1386;53.82%;1;1386.0
MYO;KBTBD;A0A140LGF5_DANRE;DANRE;Danio rerio;Opisthokonta;Metazoa;ENSDARG00000076449;ENSDART00000173014;0;0;0;0;Confirmed;1859;43.89%;1;1422.0
MYO;KBTBD;F1QEP9_DANRE;DANRE;Danio rerio;Opisthokonta;Metazoa;ENSDARG00000013907;ENSDART00000013044;0;0;0;0;Confirmed;1380;46.67%;1;1365.0
MYO;KBTBD;W5LTM2_ASTMX;ASTMX;Astyanax mexicanus;Opisthokonta;Metazoa;ENSAMXG00000025781;ENSAMXT00000026507;1;1;0;0;Unconfirmed;2062;43.5%;1;2062.0
MYO;KBTBD;I3KYT2_ORENI;ORENI;Oreochromis niloticus;Opisthokonta;Metazoa;ENSONIG00000020976;ENSONIT00000026302;0;0;0;0;Confirmed;1368;48.1%;1;1368.0
MYO;KBTBD;A0A087YQ02_POEFO;POEFO;Poecilia formosa;Opisthokonta;Metazoa;ENSPFOG00000019978;ENSPFOT00000020128;0;0;0;0;Confirmed;1374;53.93%;1;1374.0
MYO;KBTBD;M4B025_XIPMA;XIPMA;Xiphophorus maculatus;Opisthokonta;Metazoa;ENSXMAG00000020023;ENSXMAT00000020098;1;0;0;1;Unconfirmed;1245;54.46%;1;1245.0
MYO;KBTBD;H2L4U0_ORYLA;ORYLA;Oryzias latipes;Opisthokonta;Metazoa;ENSORLG00000000645;ENSORLT00000000792;0;0;0;0;Confirmed;1245;53.73%;1;1245.0
MYO;KBTBD;H2UWH7_TAKRU;TAKRU;Takifugu rubripes;Opisthokonta;Metazoa;ENSTRUG00000016156;ENSTRUT00000041449;0;0;0;0;Confirmed;1347;48.63%;1;1347.0
MYO;KBTBD;F1QVY1_DANRE;DANRE;Danio rerio;Opisthokonta;Metazoa;ENSDARG00000061045;ENSDART00000127051;1;1;0;0;Unconfirmed;1395;50.18%;1;1395.0
MYO;KBTBD;W5LSL0_ASTMX;ASTMX;Astyanax mexicanus;Opisthokonta;Metazoa;ENSAMXG00000025209;ENSAMXT00000025935;0;0;0;0;Confirmed;1374;50.29%;1;1374.0
MYO;KBTBD;I3KHQ2_ORENI;ORENI;Oreochromis niloticus;Opisthokonta;Metazoa;ENSONIG00000016395;ENSONIT00000020665;0;0;0;0;Confirmed;2303;44.81%;2;690.0
MYO;KBTBD;A0A087YQK6_POEFO;POEFO;Poecilia formosa;Opisthokonta;Metazoa;ENSPFOG00000020183;ENSPFOT00000020333;1;1;0;0;Unconfirmed;1410;50.99%;1;1410.0
MYO;KBTBD;M4AZ79_XIPMA;XIPMA;Xiphophorus maculatus;Opisthokonta;Metazoa;ENSXMAG00000019727;ENSXMAT00000019802;0;0;0;0;Confirmed;1371;49.82%;1;1371.0
MYO;KBTBD;H2LJG7_ORYLA;ORYLA;Oryzias latipes;Opisthokonta;Metazoa;ENSORLG00000004889;ENSORLT00000006156;1;1;0;0;Unconfirmed;1260;54.52%;1;1260.0
MYO;KBTBD;H3DNI9_TETNG;TETNG;Tetraodon nigroviridis;Opisthokonta;Metazoa;ENSTNIG00000018901;ENSTNIT00000022324;1;1;0;0;Unconfirmed;1254;51.52%;1;1254.0
MYO;KBTBD;G3NTS0_GASAC;GASAC;Gasterosteus aculeatus;Opisthokonta;Metazoa;ENSGACG00000006608;ENSGACT00000008757;1;1;0;0;Unconfirmed;1254;61.8%;1;1254.0
MYO;KBTBD;KBTBD_HUMAN;HUMAN;Homo sapiens;Opisthokonta;Metazoa;ENSG00000234438;ENST00000432196;0;0;0;0;Confirmed;1377;70.44%;1;1377.0
MYO;KLH40;H2R3C8_PANTR;PANTR;Pan troglodytes;Opisthokonta;Metazoa;ENSPTRG00000024316;ENSPTRT00000048984;1;0;1;0;Unconfirmed;4237;59.28%;5;307.8
MYO;KLH40;G3QTF3_GORGO;GORGO;Gorilla gorilla gorilla;Opisthokonta;Metazoa;ENSGGOG00000006103;ENSGGOT00000006127;0;0;0;0;Confirmed;6928;58.63%;6;403.17
MYO;KLH40;H2PB22_PONAB;PONAB;Pongo abelii;Opisthokonta;Metazoa;ENSPPYG00000013977;ENSPPYT00000016255;1;1;0;0;Unconfirmed;2923;59.43%;3;407.67
MYO;KLH40;G1R1L7_NOMLE;NOMLE;Nomascus leucogenys;Opisthokonta;Metazoa;ENSNLEG00000005861;ENSNLET00000007441;1;0;0;1;Unconfirmed;2681;59.68%;2;658.5
MYO;KLH40;A0A0D9RW26_CHLSB;CHLSB;Chlorocebus sabaeus;Opisthokonta;Metazoa;ENSCSAG00000016757;ENSCSAT00000014854;0;0;0;0;Confirmed;6519;58.46%;6;345.33
MYO;KLH40;A0A096MTP7_PAPAN;PAPAN;Papio anubis;Opisthokonta;Metazoa;ENSPANG00000009491;ENSPANT00000019871;0;0;0;0;Confirmed;6306;58.74%;6;311.0
MYO;KLH40;F6QF90_CALJA;CALJA;Callithrix jacchus;Opisthokonta;Metazoa;ENSCJAG00000037032;ENSCJAT00000035367;1;0;0;1;Unconfirmed;202513;48.43%;6;298.17
MYO;KLH40;H0XNV6_OTOGA;OTOGA;Otolemur garnettii;Opisthokonta;Metazoa;ENSOGAG00000031234;ENSOGAT00000030448;0;0;0;0;Confirmed;6292;58.66%;7;277.86
MYO;KLH40;D4AA43_RAT;RAT;Rattus norvegicus;Opisthokonta;Metazoa;ENSRNOG00000019390;ENSRNOT00000026234;1;0;0;1;Unconfirmed;5517;57.21%;6;377.67
MYO;KLH40;H0W071_CAVPO;CAVPO;Cavia porcellus;Opisthokonta;Metazoa;ENSCPOG00000015231;ENSCPOT00000015378;1;0;1;0;Unconfirmed;4334;64.37%;7;255.43
MYO;KLH40;I3M1Q3_ICTTR;ICTTR;Ictidomys tridecemlineatus;Opisthokonta;Metazoa;ENSSTOG00000003126;ENSSTOT00000003124;0;0;0;0;Confirmed;6168;57.28%;6;314.0
MYO;KLH40;G1T4T8_RABIT;RABIT;Oryctolagus cuniculus;Opisthokonta;Metazoa;ENSOCUG00000013151;ENSOCUT00000013146;0;0;0;0;Confirmed;5404;64.3%;6;331.17
MYO;KLH40;F6Y0W3_CANLF;CANLF;Canis lupus familiaris;Opisthokonta;Metazoa;ENSCAFG00000005343;ENSCAFT00000008605;1;0;0;1;Unconfirmed;3060;64.86%;3;474.33
MYO;KLH40;G1M1B9_AILME;AILME;Ailuropoda melanoleuca;Opisthokonta;Metazoa;ENSAMEG00000012471;ENSAMET00000013680;1;0;1;0;Unconfirmed;6008;60.15%;7;266.57
MYO;KLH40;M3YK92_MUSPF;MUSPF;Mustela putorius furo;Opisthokonta;Metazoa;ENSMPUG00000011842;ENSMPUT00000011942;0;0;0;0;Confirmed;6654;60.6%;6;384.83
MYO;KLH40;M3WAE5_FELCA;FELCA;Felis catus;Opisthokonta;Metazoa;ENSFCAG00000008883;ENSFCAT00000008884;1;0;1;0;Unconfirmed;5778;59.31%;6;315.5
MYO;KLH40;A6H7I0_BOVIN;BOVIN;Bos taurus;Opisthokonta;Metazoa;ENSBTAG00000006563;ENSBTAT00000055832;0;0;0;0;Confirmed;7326;59.3%;6;394.0
MYO;KLH40;W5P0L2_SHEEP;SHEEP;Ovis aries;Opisthokonta;Metazoa;ENSOARG00000003709;ENSOART00000004030;3;1;2;0;Unconfirmed;6358;57.31%;7;249.86
MYO;KLH40;F1SRF1_PIG;PIG;Sus scrofa;Opisthokonta;Metazoa;ENSSSCG00000011286;ENSSSCT00000012356;0;0;0;0;Confirmed;6114;57.74%;6;312.5
MYO;KLH40;G1NW09_MYOLU;MYOLU;Myotis lucifugus;Opisthokonta;Metazoa;ENSMLUG00000001619;ENSMLUT00000001615;0;0;0;0;Confirmed;6085;62.31%;6;314.0
MYO;KLH40;F7BPW3_HORSE;HORSE;Equus caballus;Opisthokonta;Metazoa;ENSECAG00000018580;ENSECAT00000019833;1;0;0;1;Unconfirmed;6357;59.95%;6;305.33
MYO;KLH40;G3TWB8_LOXAF;LOXAF;Loxodonta africana;Opisthokonta;Metazoa;ENSLAFG00000030876;ENSLAFT00000030987;1;0;0;1;Unconfirmed;2232;63.13%;2;630.0
MYO;KLH40;F7AVX2_MONDO;MONDO;Monodelphis domestica;Opisthokonta;Metazoa;ENSMODG00000013585;ENSMODT00000017308;1;0;1;0;Unconfirmed;5501;48.41%;4;371.5
MYO;KLH40;G3VZM8_SARHA;SARHA;Sarcophilus harrisii;Opisthokonta;Metazoa;ENSSHAG00000007480;ENSSHAT00000008704;0;0;0;0;Confirmed;10779;45.93%;6;540.17
MYO;KLH40;E1C1U8_CHICK;CHICK;Gallus gallus;Opisthokonta;Metazoa;ENSGALG00000005292;ENSGALT00000008484;0;0;0;0;Confirmed;8578;49.17%;6;310.0
MYO;KLH40;U3JE40_FICAL;FICAL;Ficedula albicollis;Opisthokonta;Metazoa;ENSFALG00000001007;ENSFALT00000001049;1;0;0;1;Unconfirmed;19838;51.67%;7;859.71
MYO;KLH40;K7GJ83_PELSI;PELSI;Pelodiscus sinensis;Opisthokonta;Metazoa;ENSPSIG00000018013;ENSPSIT00000020440;0;0;0;0;Confirmed;12625;50.7%;6;339.5
MYO;KLH40;G1KFP1_ANOCA;ANOCA;Anolis carolinensis;Opisthokonta;Metazoa;ENSACAG00000006735;ENSACAT00000006741;1;0;1;0;Unconfirmed;12135;43.74%;9;250.67
MYO;KLH40;H9GVU3_ANOCA;ANOCA;Anolis carolinensis;Opisthokonta;Metazoa;ENSACAG00000024658;ENSACAT00000025593;1;1;0;0;Unconfirmed;4640;44.05%;4;344.25
MYO;KLH40;H3AAM7_LATCH;LATCH;Latimeria chalumnae;Opisthokonta;Metazoa;ENSLACG00000005940;ENSLACT00000006752;0;0;0;0;Confirmed;18645;45.91%;6;669.0
MYO;KLH40;W5MTU3_LEPOC;LEPOC;Lepisosteus oculatus;Opisthokonta;Metazoa;ENSLOCG00000009659;ENSLOCT00000011820;1;0;0;1;Unconfirmed;10696;37.95%;7;339.71
MYO;KLH40;KL40B_DANRE;DANRE;Danio rerio;Opisthokonta;Metazoa;ENSDARG00000019125;ENSDART00000010488;0;0;0;0;Confirmed;6414;35.25%;6;317.33
MYO;KLH40;W5L643_ASTMX;ASTMX;Astyanax mexicanus;Opisthokonta;Metazoa;ENSAMXG00000014873;ENSAMXT00000015305;0;0;0;0;Confirmed;5856;40.49%;6;362.5
MYO;KLH40;I3JEL0_ORENI;ORENI;Oreochromis niloticus;Opisthokonta;Metazoa;ENSONIG00000005798;ENSONIT00000007306;0;0;0;0;Confirmed;2988;43.94%;6;341.67
MYO;KLH40;A0A087XEX0_POEFO;POEFO;Poecilia formosa;Opisthokonta;Metazoa;ENSPFOG00000004437;ENSPFOT00000004331;0;0;0;0;Confirmed;4182;41.01%;6;379.83
MYO;KLH40;M4A4S9_XIPMA;XIPMA;Xiphophorus maculatus;Opisthokonta;Metazoa;ENSXMAG00000009443;ENSXMAT00000009487;0;0;0;0;Confirmed;3829;40.45%;6;308.0
MYO;KLH40;H2M079_ORYLA;ORYLA;Oryzias latipes;Opisthokonta;Metazoa;ENSORLG00000009415;ENSORLT00000011804;0;0;0;0;Confirmed;4531;41.23%;6;307.0
MYO;KLH40;H2V745_TAKRU;TAKRU;Takifugu rubripes;Opisthokonta;Metazoa;ENSTRUG00000017569;ENSTRUT00000045186;0;0;0;0;Confirmed;2734;49.93%;6;341.5
MYO;KLH40;H3D5C2_TETNG;TETNG;Tetraodon nigroviridis;Opisthokonta;Metazoa;ENSTNIG00000012736;ENSTNIT00000015918;0;0;0;0;Confirmed;2731;55.07%;7;318.29
MYO;KLH40;G3NGG9_GASAC;GASAC;Gasterosteus aculeatus;Opisthokonta;Metazoa;ENSGACG00000003377;ENSGACT00000004439;0;0;0;0;Confirmed;2761;49.62%;6;343.0
MYO;KLH40;KL40A_DANRE;DANRE;Danio rerio;Opisthokonta;Metazoa;ENSDARG00000039052;ENSDART00000057022;0;0;0;0;Confirmed;8175;38.9%;6;421.33
MYO;KLH40;W5L6S4_ASTMX;ASTMX;Astyanax mexicanus;Opisthokonta;Metazoa;ENSAMXG00000015092;ENSAMXT00000015536;0;0;0;0;Confirmed;6664;39.21%;6;469.83
MYO;KLH40;I3KET2_ORENI;ORENI;Oreochromis niloticus;Opisthokonta;Metazoa;ENSONIG00000015600;ENSONIT00000019644;0;0;0;0;Confirmed;9399;41.58%;6;1017.17
MYO;KLH40;A0A087YD92_POEFO;POEFO;Poecilia formosa;Opisthokonta;Metazoa;ENSPFOG00000015929;ENSPFOT00000016017;0;0;0;0;Confirmed;7099;40.07%;6;408.83
MYO;KLH40;M3ZDK2_XIPMA;XIPMA;Xiphophorus maculatus;Opisthokonta;Metazoa;ENSXMAG00000000293;ENSXMAT00000000296;0;0;0;0;Confirmed;6483;39.58%;6;380.0
MYO;KLH40;H2M8W9_ORYLA;ORYLA;Oryzias latipes;Opisthokonta;Metazoa;ENSORLG00000011926;ENSORLT00000014944;0;0;0;0;Confirmed;5342;37.44%;6;354.83
MYO;KLH40;H2T9L4_TAKRU;TAKRU;Takifugu rubripes;Opisthokonta;Metazoa;ENSTRUG00000008522;ENSTRUT00000021442;0;0;0;0;Confirmed;2804;52.64%;6;339.5
MYO;KLH40;H3CR62_TETNG;TETNG;Tetraodon nigroviridis;Opisthokonta;Metazoa;ENSTNIG00000007926;ENSTNIT00000010927;0;0;0;0;Confirmed;2718;55.37%;7;284.86
MYO;KLH40;G3PH78_GASAC;GASAC;Gasterosteus aculeatus;Opisthokonta;Metazoa;ENSGACG00000012831;ENSGACT00000016987;1;1;0;0;Unconfirmed;3190;45.99%;9;187.67
MYO;KLH40;KLH40_HUMAN;HUMAN;Homo sapiens;Opisthokonta;Metazoa;ENSG00000157119;ENST00000287777;0;0;0;0;Confirmed;7026;58.47%;6;419.5
MYO;KLH41;G3QKW9_GORGO;GORGO;Gorilla gorilla gorilla;Opisthokonta;Metazoa;ENSGGOG00000003159;ENSGGOT00000003174;0;0;0;0;Confirmed;16727;38.27%;6;410.33
MYO;KLH41;H2P7R5_PONAB;PONAB;Pongo abelii;Opisthokonta;Metazoa;ENSPPYG00000012912;ENSPPYT00000014997;0;0;0;0;Confirmed;17305;38.81%;6;429.33
MYO;KLH41;G1QY71_NOMLE;NOMLE;Nomascus leucogenys;Opisthokonta;Metazoa;ENSNLEG00000004835;ENSNLET00000006201;0;0;0;0;Confirmed;16870;38.59%;6;410.83
MYO;KLH41;A0A0D9RRT4_CHLSB;CHLSB;Chlorocebus sabaeus;Opisthokonta;Metazoa;ENSCSAG00000015220;ENSCSAT00000013320;1;0;0;1;Unconfirmed;12858;37.74%;4;570.5
MYO;KLH41;F7B388_MACMU;MACMU;Macaca mulatta;Opisthokonta;Metazoa;ENSMMUG00000020510;ENSMMUT00000028863;0;0;0;0;Confirmed;46452;37.88%;6;550.17
MYO;KLH41;A0A096NZC0_PAPAN;PAPAN;Papio anubis;Opisthokonta;Metazoa;ENSPANG00000014471;ENSPANT00000006259;0;0;0;0;Confirmed;18058;38.96%;6;399.0
MYO;KLH41;F7EJJ0_CALJA;CALJA;Callithrix jacchus;Opisthokonta;Metazoa;ENSCJAG00000006532;ENSCJAT00000012767;0;0;0;0;Confirmed;47572;37.73%;6;405.33
MYO;KLH41;KLH41_MOUSE;MOUSE;Mus musculus;Opisthokonta;Metazoa;ENSMUSG00000075307;ENSMUST00000100050;0;0;0;0;Confirmed;14111;42.46%;6;421.5
MYO;KLH41;KLH41_RAT;RAT;Rattus norvegicus;Opisthokonta;Metazoa;ENSRNOG00000007461;ENSRNOT00000009969;0;0;0;0;Confirmed;13127;43.15%;6;381.83
MYO;KLH41;H0V4D5_CAVPO;CAVPO;Cavia porcellus;Opisthokonta;Metazoa;ENSCPOG00000004968;ENSCPOT00000005022;0;0;0;0;Confirmed;13218;42.05%;6;303.5
MYO;KLH41;G1TQY6_RABIT;RABIT;Oryctolagus cuniculus;Opisthokonta;Metazoa;ENSOCUG00000012980;ENSOCUT00000029631;1;1;0;0;Unconfirmed;44663;41.6%;17;197.59
MYO;KLH41;F1PMV5_CANLF;CANLF;Canis lupus familiaris;Opisthokonta;Metazoa;ENSCAFG00000012305;ENSCAFT00000019537;1;1;0;0;Unconfirmed;45197;37.41%;17;229.06
MYO;KLH41;G1LVT1_AILME;AILME;Ailuropoda melanoleuca;Opisthokonta;Metazoa;ENSAMEG00000010622;ENSAMET00000011661;0;0;0;0;Confirmed;15550;38.17%;6;304.0
MYO;KLH41;A4FV78_BOVIN;BOVIN;Bos taurus;Opisthokonta;Metazoa;ENSBTAG00000010741;ENSBTAT00000014219;0;0;0;0;Confirmed;17305;38.35%;6;352.0
MYO;KLH41;W5NZL8_SHEEP;SHEEP;Ovis aries;Opisthokonta;Metazoa;ENSOARG00000003388;ENSOART00000003681;0;0;0;0;Confirmed;13735;37.58%;6;303.5
MYO;KLH41;G1P0G1_MYOLU;MYOLU;Myotis lucifugus;Opisthokonta;Metazoa;ENSMLUG00000003558;ENSMLUT00000003560;0;0;0;0;Confirmed;16377;39.73%;6;315.0
MYO;KLH41;F6W4S0_HORSE;HORSE;Equus caballus;Opisthokonta;Metazoa;ENSECAG00000015659;ENSECAT00000016617;0;0;0;0;Confirmed;14927;36.62%;6;350.67
MYO;KLH41;G3T4E3_LOXAF;LOXAF;Loxodonta africana;Opisthokonta;Metazoa;ENSLAFG00000009811;ENSLAFT00000009809;0;0;0;0;Confirmed;14604;36.81%;6;303.5
MYO;KLH41;F6VT66_ORNAN;ORNAN;Ornithorhynchus anatinus;Opisthokonta;Metazoa;ENSOANG00000008534;ENSOANT00000013584;0;0;0;0;Confirmed;13614;40.33%;6;426.67
MYO;KLH41;K7F2I2_PELSI;PELSI;Pelodiscus sinensis;Opisthokonta;Metazoa;ENSPSIG00000002228;ENSPSIT00000002249;0;0;0;0;Confirmed;28296;37.63%;6;463.67
MYO;KLH41;F7AJ67_XENTR;XENTR;Xenopus tropicalis;Opisthokonta;Metazoa;ENSXETG00000018861;ENSXETT00000040965;1;1;0;0;Unconfirmed;7424;42.61%;7;289.29
MYO;KLH41;H3AW47_LATCH;LATCH;Latimeria chalumnae;Opisthokonta;Metazoa;ENSLACG00000012209;ENSLACT00000013965;1;0;1;0;Unconfirmed;22387;37.79%;7;255.86
MYO;KLH41;W5MN04_LEPOC;LEPOC;Lepisosteus oculatus;Opisthokonta;Metazoa;ENSLOCG00000008040;ENSLOCT00000009774;1;1;0;0;Unconfirmed;3708;43.77%;6;380.5
MYO;KLH41;KL41B_DANRE;DANRE;Danio rerio;Opisthokonta;Metazoa;ENSDARG00000006757;ENSDART00000013588;0;0;0;0;Confirmed;9650;38.53%;6;379.17
MYO;KLH41;W5KZJ1_ASTMX;ASTMX;Astyanax mexicanus;Opisthokonta;Metazoa;ENSAMXG00000012650;ENSAMXT00000013003;0;0;0;0;Confirmed;7729;37.87%;6;740.5
MYO;KLH41;I3K1F0_ORENI;ORENI;Oreochromis niloticus;Opisthokonta;Metazoa;ENSONIG00000011872;ENSONIT00000014957;0;0;0;0;Confirmed;11405;39.69%;6;907.5
MYO;KLH41;A0A087Y028_POEFO;POEFO;Poecilia formosa;Opisthokonta;Metazoa;ENSPFOG00000011375;ENSPFOT00000011397;0;0;0;0;Confirmed;7747;40.47%;6;634.83
MYO;KLH41;M4AHQ6_XIPMA;XIPMA;Xiphophorus maculatus;Opisthokonta;Metazoa;ENSXMAG00000013970;ENSXMAT00000014019;0;0;0;0;Confirmed;8094;41.92%;6;604.0
MYO;KLH41;H2LEN9_ORYLA;ORYLA;Oryzias latipes;Opisthokonta;Metazoa;ENSORLG00000003547;ENSORLT00000004416;0;0;0;0;Confirmed;8935;43.41%;7;285.43
MYO;KLH41;H3D6V8_TETNG;TETNG;Tetraodon nigroviridis;Opisthokonta;Metazoa;ENSTNIG00000013264;ENSTNIT00000016461;0;0;0;0;Confirmed;3001;51.35%;6;325.5
MYO;KLH41;G3PLG7_GASAC;GASAC;Gasterosteus aculeatus;Opisthokonta;Metazoa;ENSGACG00000013970;ENSGACT00000018484;1;1;0;0;Unconfirmed;4133;48.92%;7;297.43
MYO;KLH41;H2TY04_TAKRU;TAKRU;Takifugu rubripes;Opisthokonta;Metazoa;ENSTRUG00000011704;ENSTRUT00000029680;1;0;1;0;Unconfirmed;3527;47.99%;6;295.0
MYO;KLH41;KL41A_DANRE;DANRE;Danio rerio;Opisthokonta;Metazoa;ENSDARG00000068888;ENSDART00000099787;0;0;0;0;Confirmed;11563;38.1%;6;385.5
